Allspeed^1,Allspeed^2,Allspeed^3,Horspeed^1,Horspeed^2,Horspeed^3,VelForwardHand^1,VelForwardHand^2,VelForwardHand^3,VelForwardHead^1,VelForwardHead^2,VelForwardHead^3,HandHeadAngle^1,HandHeadAngle^2,HandHeadAngle^3,VertHandDist^1,VertHandDist^2,VertHandDist^3,HorHandDist^1,HorHandDist^2,HorHandDist^3,HandForwardHead^1,HandForwardHead^2,HandForwardHead^3,HandForward^1,HandForward^2,HandForward^3,States
1.125328,1.266364,1.425075,0.4332882,0.1877387,0.08134494,19.36678,375.072,7263.935,92.54586,8564.736,792630.9,78.16665,6110.025,477600.2,0.3466806,0.1201875,0.04166667,0.5635478,0.3175861,0.178975,65.39188,4276.098,279622,34.71486,1205.121,41835.61,0
1.095425,1.199955,1.314461,0.4597589,0.2113782,0.09718303,21.39301,457.661,9790.748,83.13916,6912.12,574667.9,78.84127,6215.946,490073.1,0.329958,0.1088723,0.03592327,0.5689688,0.3237255,0.1841897,65.2028,4251.406,277203.6,34.03793,1158.581,39435.7,0
1.061965,1.127769,1.19765,0.5847341,0.341914,0.1999288,24.2388,587.5196,14240.77,68.95733,4755.113,327899.9,79.96993,6395.19,511422.9,0.3171248,0.1005682,0.03189266,0.571367,0.3264602,0.1865286,64.94198,4217.46,273890.2,33.25881,1106.149,36789.19,0
1.216152,1.479026,1.79872,0.8700826,0.7570437,0.6586905,29.6318,878.0433,26018,53.91321,2906.634,156706,81.69177,6673.546,545173.8,0.3016417,0.09098772,0.02744569,0.5746008,0.330166,0.1897137,64.8472,4205.159,272692.8,31.57441,996.9432,31477.89,0
1.630277,2.657803,4.332955,1.316983,1.734444,2.284232,35.21312,1239.964,43662.99,44.25472,1958.48,86671.98,84.33321,7112.091,599785.5,0.2851021,0.08128323,0.02317402,0.5757615,0.3315013,0.1908657,64.92588,4215.37,273686.6,30.24274,914.6232,27660.71,0
2.150679,4.625421,9.947796,1.868505,3.491311,6.523533,34.07154,1160.87,39552.63,36.45797,1329.184,48459.35,87.90753,7727.734,679326.1,0.2661359,0.07082833,0.01884997,0.5744411,0.3299825,0.1895555,64.64046,4178.39,270093.1,31.41788,987.0834,31012.07,0
2.531675,6.409379,16.22647,2.257615,5.096827,11.50667,32.67125,1067.411,34873.65,33.59133,1128.378,37903.7,91.84344,8435.219,774719.5,0.2469051,0.06096212,0.01505186,0.5723771,0.3276155,0.1875196,63.86476,4078.707,260485.7,33.56237,1126.433,37805.75,0
2.87268,8.252292,23.70619,2.615871,6.842782,17.89984,31.81904,1012.452,32215.24,31.99862,1023.911,32763.75,96.63599,9338.516,902436.7,0.2265713,0.05133456,0.01163094,0.5683694,0.3230438,0.1836082,62.87648,3953.452,248579.1,36.29219,1317.123,47801.3,0
3.562802,12.69356,45.22464,3.295828,10.86248,35.80088,24.13973,582.7266,14066.86,33.45453,1119.205,37442.49,102.8939,10587.16,1089355,0.2018104,0.04072742,0.01,0.5565404,0.3097372,0.1723813,62.56599,3914.503,244914.7,40.4724,1638.016,66294.43,0
4.452277,19.82277,88.25648,4.143541,17.16893,71.14017,19.15919,367.0747,7032.854,38.01353,1445.029,54930.64,110.6733,12248.59,1355593,0.1722577,0.0296727,0.01,0.542496,0.2943019,0.1596576,61.77256,3815.849,235714.8,48.11697,2315.242,111402.4,0
5.103426,26.04496,132.9185,4.756069,22.62019,107.5832,17.22432,296.6772,5110.064,43.61829,1902.555,82986.2,119.4325,14264.13,1703602,0.14011,0.01963082,0.01,0.5267619,0.2774782,0.1461649,61.36885,3766.136,231123.5,57.018,3251.052,185368.5,0
5.512067,30.38288,167.4725,5.159719,26.62271,137.3657,15.26233,232.9389,3555.191,51.27481,2629.107,134807,129.1347,16675.76,2153419,0.1076362,0.01158555,0.01,0.5071745,0.257226,0.1304584,61.37415,3766.787,231183.3,66.75993,4456.889,297541.6,0
5.97805,35.73708,213.6381,5.672001,32.17159,182.4773,12.42727,154.4371,1919.233,61.27008,3754.023,230009.3,140.4261,19719.49,2769132,0.07715487,0.01,0.01,0.4796929,0.2301053,0.1103799,62.30598,3882.035,241874,77.36137,5984.782,462991,0
6.169305,38.06033,234.8058,5.939514,35.27782,209.5331,9.463692,89.56146,847.582,71.02592,5044.681,358303.1,152.0679,23124.66,3516519,0.0520215,0.01,0.01,0.454489,0.2065602,0.09387936,64.02697,4099.453,262475.5,87.519,7659.575,670358.3,1
6.13125,37.59222,230.4873,5.999016,35.98819,215.8937,5.658804,32.02206,181.2066,81.59075,6657.051,543153.8,165.0193,27231.38,4493706,0.03494835,0.01,0.01,0.4255442,0.1810879,0.07706089,65.78587,4327.78,284706.8,98.84584,9770.5,965773.3,1
6.357253,40.41467,256.9263,6.316219,39.89463,251.9832,1.269029,1.610434,2.043687,92.38998,8535.909,788632.5,179.6517,32274.73,5798210,0.02798939,0.01,0.01,0.3986833,0.1589484,0.06337005,68.36586,4673.891,319534.6,110.9741,12315.26,1366676,1
6.207947,38.53861,239.2457,6.205428,38.50734,238.9545,3.182108,10.12581,32.22143,101.1034,10221.91,1033470,194.0651,37661.26,7308736,0.0290525,0.01,0.01,0.3829119,0.1466215,0.05614313,71.09207,5054.083,359305.2,122.6587,15045.16,1845419,1
5.923615,35.08921,207.8549,5.915476,34.99286,206.9994,10.12634,102.5428,1038.384,109.9116,12080.56,1327794,209.0175,43688.3,9131617,0.03833866,0.01,0.01,0.3734215,0.1394436,0.05207125,74.86119,5604.198,419536.9,133.557,17837.47,2382319,1
5.677653,32.23575,183.0234,5.604055,31.40544,175.9978,21.50647,462.5283,9947.353,121.6186,14791.09,1798873,223.0342,49744.26,1.109467E+07,0.05941892,0.01,0.01,0.3569783,0.1274335,0.04549098,79.24386,6279.589,497618.9,142.5313,20315.16,2895546,0
5.441266,29.60738,161.1016,5.28899,27.97341,147.9511,31.33578,981.9314,30769.59,129.4519,16757.79,2169328,236.7918,56070.36,1.3277E+07,0.08093715,0.01,0.01,0.358446,0.1284836,0.04605442,83.27122,6934.097,577410.8,151.9995,23103.84,3511771,0
5.022297,25.22347,126.6797,4.845026,23.47428,113.7335,39.14707,1532.493,59992.62,134.9203,18203.49,2456021,249.1184,62059.96,1.546028E+07,0.103514,0.01071514,0.01,0.3587932,0.1287326,0.04618838,86.64956,7508.146,650577.6,160.8628,25876.85,4162623,0
4.520808,20.43771,92.39495,4.326874,18.72184,81.00703,64.64117,4178.481,270101.9,143.8011,20678.76,2973628,260.1615,67684.01,1.760877E+07,0.1246102,0.0155277,0.01,0.3534371,0.1249178,0.04415056,88.27892,7793.167,687972.3,169.8646,28853.98,4901270,0
3.98356,15.86875,63.21413,3.840755,14.7514,56.65653,136.8238,18720.75,2561443,149.9488,22484.64,3371546,269.8431,72815.3,1.964871E+07,0.1387403,0.01924887,0.01,0.3517395,0.1237207,0.04351746,89.51267,8012.519,717221.9,174.3276,30390.13,5297839,0
3.271614,10.70346,35.01758,3.191695,10.18692,32.51354,129.5596,16785.68,2174746,153.492,23559.79,3616238,277.6362,77081.86,2.140071E+07,0.1485612,0.02207044,0.01,0.3441509,0.1184398,0.04076118,89.11192,7940.934,707631.8,170.6452,29119.79,4969155,0
2.504924,6.274643,15.7175,2.463511,6.068888,14.95077,78.64835,6185.563,486484.3,151.4052,22923.53,3470740,283.3331,80277.66,2.274532E+07,0.1538637,0.02367403,0.01,0.3383625,0.1144892,0.03873886,88.36505,7808.382,689988.1,165.4221,27364.48,4526691,0
1.440914,2.076233,2.991674,1.431814,2.050092,2.93535,51.39264,2641.203,135738.4,142.8882,20417.03,2917352,285.2858,81387.98,2.321884E+07,0.1539519,0.02370118,0.01,0.3276659,0.1073649,0.03517983,87.80565,7709.832,676966.8,163.5811,26758.77,4377229,0
0.6899118,0.4759783,0.3283831,0.6866053,0.4714268,0.3236841,33.08301,1094.486,36208.88,101.4987,10302,1045640,285.0038,81227.17,2.315005E+07,0.1516154,0.02298722,0.01,0.3175732,0.1008528,0.03202813,87.95512,7736.104,680430,164.0828,26923.18,4417632,0
1.051944,1.106587,1.164068,0.9689474,0.938859,0.9097049,1.032114,1.065259,1.099468,112.0917,12564.55,1408382,71.86874,5165.115,371210.3,0.6737387,0.4539239,0.3058261,0.3777034,0.1426599,0.05388311,83.81097,7024.278,588711.6,24.07373,579.5443,13951.79,0
1.330056,1.76905,2.352937,1.209778,1.463562,1.770584,0.3499859,0.1224901,0.04286982,102.322,10469.79,1071290,72.54236,5262.394,381746.5,0.6635253,0.4402659,0.2921276,0.4003454,0.1602764,0.06416593,83.94041,7045.993,591443.6,25.86131,668.8071,17296.22,0
1.701885,2.896411,4.929358,1.531483,2.345441,3.592005,0.2414744,0.0583099,0.01408035,92.27534,8514.739,785700.5,73.87104,5456.931,403109.1,0.6490023,0.421204,0.2733624,0.4267741,0.1821361,0.07773098,84.64722,7165.151,606510.1,25.03726,626.8645,15694.97,0
1.923871,3.701281,7.120788,1.681299,2.826767,4.752641,1.10074,1.211629,1.333689,85.9859,7393.575,635743.3,75.39289,5684.088,428539.8,0.6323469,0.3998626,0.2528518,0.4522505,0.2045305,0.09249902,84.84206,7198.174,610707.9,23.3468,545.073,12725.71,0
2.266069,5.135067,11.63642,1.932277,3.733694,7.21453,1.242696,1.544292,1.919085,76.9952,5928.261,456447.7,78.06511,6094.161,475741.4,0.609534,0.3715317,0.2264612,0.4819883,0.2323127,0.111972,84.48798,7138.218,603093.6,20.96414,439.4953,9213.644,0
2.799175,7.835382,21.93261,2.33969,5.47415,12.80782,5.333367,28.44481,151.7066,68.50909,4693.495,321547.1,81.29802,6609.368,537328.5,0.5811384,0.3377218,0.1962631,0.512417,0.2625711,0.1345459,84.30019,7106.522,599081.3,19.89677,395.8815,7876.763,0
3.130773,9.801739,30.68702,2.536023,6.431413,16.31021,10.06853,101.3753,1020.7,61.94533,3837.224,237698.1,84.9305,7213.189,612619.8,0.5483541,0.3006923,0.1648858,0.5403625,0.2919917,0.1577814,83.98533,7053.536,592393.5,19.07036,363.6786,6935.48,0
3.55381,12.62957,44.88309,2.801044,7.84585,21.97658,22.25927,495.4751,11028.91,54.29045,2947.453,160018.5,89.54283,8017.918,717947.1,0.5082171,0.2582846,0.1312647,0.5647551,0.3189483,0.1801277,82.37457,6785.569,558958.3,17.07085,291.4138,4974.68,0
3.918736,15.35649,60.17805,3.089721,9.546374,29.49563,33.78772,1141.61,38572.4,48.3928,2341.863,113329.3,94.31067,8894.502,838846.4,0.4679897,0.2190143,0.1024965,0.5865709,0.3440654,0.2018188,81.56084,6652.17,542556.6,17.5633,308.4695,5417.742,0
4.217476,17.7871,75.01668,3.370559,11.36067,38.29179,46.13571,2128.504,98200.04,44.08666,1943.634,85688.33,99.79332,9958.707,993812.4,0.4237363,0.1795525,0.07608291,0.605908,0.3671246,0.2224437,80.34116,6454.701,518578.2,20.25695,410.3441,8312.321,0
4.728419,22.35794,105.7177,3.782476,14.30712,54.11634,48.49961,2352.212,114081.4,42.22465,1782.921,75283.23,105.9975,11235.46,1190931,0.3734329,0.1394521,0.052076,0.6165017,0.3800744,0.2343165,78.98722,6238.981,492799.8,25.36448,643.3567,16318.41,0
5.257364,27.63987,145.3129,4.18087,17.47968,73.08025,46.54584,2166.515,100842.3,44.10338,1945.108,85785.85,112.5795,12674.13,1426847,0.3174634,0.100783,0.03199492,0.6289444,0.3955711,0.2487922,77.36859,5985.899,463120.6,32.84389,1078.721,35429.39,0
5.736841,32.91134,188.8071,4.595254,21.11636,97.03503,32.98427,1087.962,35885.64,48.33405,2336.18,112917,120.2067,14449.64,1736943,0.258929,0.06704424,0.0173597,0.6215655,0.3863436,0.2401378,75.85131,5753.421,436404.6,41.9798,1762.303,73981.14,0
5.925478,35.11129,208.0512,4.870832,23.72501,115.5605,23.41563,548.2919,12838.6,53.54688,2867.268,153533.3,127.5095,16258.67,2073134,0.2050123,0.04203005,0.01,0.6172566,0.3810058,0.2351783,74.92875,5614.317,420673.8,50.50512,2550.767,128826.8,0
6.028555,36.34348,219.0986,5.121276,26.22747,134.3181,18.75055,351.5829,6592.372,59.55713,3547.051,211252.2,136.143,18534.93,2523401,0.152936,0.02338941,0.01,0.5989022,0.3586838,0.2148165,74.47316,5546.251,413046.9,59.86718,3584.079,214568.7,0
6.502085,42.27711,274.8893,5.785362,33.47042,193.6385,13.70436,187.8095,2573.809,67.02325,4492.116,301076.2,145.7012,21228.85,3093070,0.106071,0.01125106,0.01,0.5780665,0.3341608,0.1931672,74.29031,5519.05,410011.9,70.0569,4907.969,343837.1,0
6.717762,45.12833,303.1613,6.197061,38.40356,237.9892,9.941705,98.83749,982.6132,75.73692,5736.081,434433,156.2793,24423.22,3816844,0.06647706,0.01,0.01,0.5488435,0.3012292,0.1653277,73.96323,5470.56,404620.3,81.41428,6628.286,539637.1,1
7.000897,49.01257,343.1319,6.704091,44.94483,301.3142,5.34885,28.61019,153.0316,86.34322,7455.151,643701.7,168.3537,28342.96,4771641,0.03885865,0.01,0.01,0.5148384,0.2650586,0.1364623,74.43266,5540.221,412373.4,93.31412,8707.524,812534.9,1
6.89204,47.50021,327.3734,6.768352,45.81058,310.0621,2.172588,4.720139,10.25492,95.54534,9128.912,872225.1,180.514,32585.29,5882100,0.02313924,0.01,0.01,0.4875064,0.2376625,0.115862,75.31189,5671.881,427160.1,104.8013,10983.31,1151065,1
6.75665,45.65232,308.4567,6.726583,45.24692,304.3571,0.311533,0.09705281,0.03023515,105.7298,11178.8,1181932,194.1743,37703.68,7321087,0.01763034,0.01,0.01,0.4600069,0.2116063,0.09734038,77.07945,5941.242,457947.7,116.8294,13649.11,1594618,1
6.790905,46.11639,313.172,6.790565,46.11177,313.1249,3.417416,11.67873,39.91107,115.258,13284.4,1531133,208.1422,43323.18,9017381,0.02087259,0.01,0.01,0.4419979,0.1953622,0.08634967,79.54241,6326.995,503264.5,128.4054,16487.94,2117140,1
6.441257,41.48978,267.2463,6.416007,41.16515,264.1159,13.63418,185.891,2534.472,125.6938,15798.93,1985828,221.7941,49192.6,1.091063E+07,0.03661799,0.01,0.01,0.4229837,0.1789152,0.07567821,82.08136,6737.35,553010.8,139.1295,19357.03,2693135,0
6.134826,37.63609,230.8909,6.046443,36.55947,221.0547,24.12333,581.9348,14038.2,134.2501,18023.1,2419603,235.0902,55267.39,1.299282E+07,0.05546689,0.01,0.01,0.4167402,0.1736724,0.07237627,83.78593,7020.082,588184.1,150.405,22621.67,3402412,0
5.480146,30.032,164.5797,5.331149,28.42115,151.5174,31.4739,990.6065,31178.25,141.473,20014.61,2831527,246.43,60727.77,1.496515E+07,0.07893348,0.01,0.01,0.4069162,0.1655808,0.06737752,86.4586,7475.09,646285.8,159.4716,25431.2,4055554,0
4.650664,21.62868,100.5877,4.468617,19.96854,89.23177,54.54199,2974.829,162253.1,148.6349,22092.35,3283695,255.9738,65522.57,1.677206E+07,0.09840512,0.01,0.01,0.3997377,0.1597903,0.0638742,86.71014,7518.648,651943,168.5781,28418.58,4790752,0
3.643218,13.27304,48.35657,3.507306,12.3012,43.14406,112.1826,12584.93,1411809,153.3066,23502.92,3603154,263.1183,69231.25,1.821601E+07,0.1117861,0.01249614,0.01,0.3924148,0.1539894,0.06042773,86.88345,7548.734,655860.1,171.8168,29521.02,5072208,0
2.910295,8.469818,24.64967,2.819582,7.950045,22.41581,173.2021,29998.95,5195881,156.0538,24352.8,3800349,269.5661,72665.87,1.958825E+07,0.122442,0.01499205,0.01,0.3919916,0.1536575,0.06023244,86.65043,7508.297,650597.1,171.5285,29422.02,5046714,0
2.076744,4.312866,8.956718,2.013301,4.053381,8.160678,125.2752,15693.86,1966051,155.0527,24041.35,3727677,272.9221,74486.48,2.032901E+07,0.1287696,0.01658162,0.01,0.3802833,0.1446154,0.05499483,85.47109,7305.308,624392.6,169.3987,28695.93,4861055,0
1.254988,1.574996,1.976602,1.221245,1.491439,1.821412,83.00854,6890.418,571963.6,139.1835,19372.05,2696270,274.7558,75490.77,2.074153E+07,0.1320751,0.01744382,0.01,0.3704068,0.1372012,0.05082027,84.86835,7202.638,611276,167.3856,28017.94,4689800,0
1.142055,1.304291,1.489572,0.3652267,0.1333906,0.04871779,20.55098,422.3426,8679.553,84.98596,7222.614,613820.8,70.70821,4999.651,353516.4,0.2835891,0.08042279,0.02280703,0.5620598,0.3159112,0.177561,55.0836,3034.203,167134.8,36.99382,1368.542,50627.61,0
1.042728,1.087283,1.13374,0.4041348,0.163325,0.06600531,24.37411,594.0971,14480.59,79.91608,6386.579,510390.4,71.45849,5106.315,364889.6,0.2683418,0.07200731,0.01932257,0.5637412,0.3178042,0.1791593,54.29641,2948.101,160071.3,37.32685,1393.293,52007.25,0
1.022808,1.046137,1.069997,0.6001005,0.3601206,0.2161086,28.03848,786.1565,22042.63,64.89789,4211.736,273332.8,72.74732,5292.173,384991.4,0.2559745,0.06552296,0.01677221,0.562292,0.3161723,0.1777812,53.42965,2854.728,152527.1,37.9529,1440.422,54668.2,0
1.087393,1.182423,1.285759,0.8143559,0.6631755,0.5400608,32.07305,1028.681,32992.93,51.61504,2664.112,137508.2,74.21311,5507.586,408735.1,0.244328,0.05969618,0.01458545,0.5615131,0.315297,0.1770434,52.8731,2795.565,147810.2,38.41868,1475.995,56705.79,0
1.170178,1.369317,1.602345,0.952675,0.9075897,0.8646381,43.02707,1851.329,79657.25,46.46742,2159.221,100333.5,75.98522,5773.754,438720,0.2333195,0.054438,0.01270145,0.5618504,0.3156758,0.1773626,52.34801,2740.314,143450,37.96112,1441.047,54703.76,0
1.325135,1.755984,2.326916,1.165055,1.357354,1.581392,51.55748,2658.174,137048.8,39.21658,1537.94,60312.73,78.17902,6111.958,477826.9,0.2232778,0.04985298,0.01113106,0.5609398,0.3146535,0.1765017,52.03793,2707.947,140915.9,37.30587,1391.728,51919.64,0
1.652124,2.729514,4.509496,1.49948,2.24844,3.37149,50.60303,2560.666,129577.5,34.05868,1159.994,39507.86,81.08495,6574.769,533114.8,0.2102053,0.04418628,0.01,0.5579584,0.3113175,0.1737022,51.47802,2649.987,136416.1,37.93182,1438.823,54577.16,0
2.166437,4.693449,10.16806,1.978125,3.912979,7.740362,36.38308,1323.729,48161.32,32.627,1064.521,34732.13,84.86798,7202.574,611267.9,0.1938369,0.03757275,0.01,0.5483707,0.3007104,0.1649007,50.33754,2533.867,127548.6,41.01411,1682.157,68992.16,0
2.666342,7.109381,18.95604,2.47662,6.133645,15.19071,23.58634,556.3152,13121.44,31.93758,1020.009,32576.63,89.43572,7998.749,715373.9,0.1772718,0.0314253,0.01,0.5361819,0.2874911,0.1541475,49.65777,2465.894,122450.8,44.3353,1965.619,87146.3,0
3.151191,9.930001,31.29133,2.951101,8.708995,25.70112,22.70126,515.3474,11699.04,32.51236,1057.053,34367.29,95.05067,9034.629,858747.6,0.156996,0.02464775,0.01,0.5229266,0.2734522,0.1429954,48.92324,2393.483,117096.9,48.15791,2319.184,111687,0
3.896513,15.18282,59.16005,3.658264,13.38289,48.95816,20.13686,405.493,8165.354,35.60333,1267.597,45130.67,102.4175,10489.34,1074291,0.1325624,0.01757279,0.01,0.5036402,0.2536535,0.1277501,47.73762,2278.88,108788.3,55.22545,3049.851,168429.4,0
4.749764,22.56026,107.1559,4.489689,20.15731,90.50006,15.20874,231.3058,3517.869,40.00214,1600.171,64010.27,111.5331,12439.62,1387429,0.1053371,0.01109591,0.01,0.4821015,0.2324218,0.1120509,47.176,2225.575,104993.7,64.33809,4139.39,266320.4,0
5.338172,28.49608,152.117,5.090544,25.91364,131.9145,9.988437,99.76887,996.535,46.66573,2177.691,101623.5,121.9757,14878.07,1814763,0.07898426,0.01,0.01,0.4551138,0.2071286,0.09426707,48.08667,2312.328,111192.1,73.63449,5422.038,399249,0
5.622437,31.6118,177.7354,5.416553,29.33905,158.9165,8.463898,71.63757,606.333,54.15675,2932.954,158839.2,133.4494,17808.73,2376565,0.05507421,0.01,0.01,0.4320101,0.1866328,0.08062725,50.4036,2540.523,128051.5,82.64516,6830.223,564484.9,0
5.903688,34.85354,205.7644,5.755574,33.12664,190.6628,7.145644,51.06023,364.8582,62.77268,3940.41,247350.1,146.8875,21575.94,3169236,0.03519106,0.01,0.01,0.406538,0.1652732,0.06718984,53.70626,2884.363,154908.4,92.86389,8623.702,800830.6,0
6.317094,39.90568,252.088,6.243538,38.98177,243.3842,4.178467,17.45959,72.95432,73.1209,5346.666,390953,162.2321,26319.26,4269831,0.02304196,0.01,0.01,0.3835735,0.1471286,0.05643465,58.53541,3426.395,200565.4,103.4911,10710.41,1108433,1
6.327271,40.03435,253.3082,6.303473,39.73378,250.4608,2.304098,5.308866,12.23215,82.50207,6806.591,561557.8,177.8019,31613.51,5620941,0.01691246,0.01,0.01,0.3721181,0.1384719,0.0515279,63.38747,4017.971,254689,114.3205,13069.17,1494074,1
6.225896,38.76178,241.3269,6.225564,38.75765,241.2883,0.7279305,0.5298828,0.3857178,93.86431,8810.509,826992.4,194.3714,37780.25,7343402,0.02089763,0.01,0.01,0.3628031,0.1316261,0.04775437,68.94297,4753.133,327695.1,125.3953,15723.97,1971711,1
6.155774,37.89355,233.2641,6.14466,37.75685,232.003,5.468162,29.90079,163.5023,104.4772,10915.5,1140421,209.9763,44090.04,9257861,0.02923369,0.01,0.01,0.3666169,0.134408,0.04927624,73.65327,5424.804,399554.5,136.256,18565.71,2529690,1
5.907374,34.89707,206.1501,5.861595,34.35829,201.3944,14.11245,199.1612,2810.652,114.7013,13156.38,1509053,225.1207,50679.32,1.140896E+07,0.0453701,0.01,0.01,0.3733113,0.1393613,0.05202516,77.84769,6060.262,471777.4,146.8181,21555.56,3164747,0
5.655224,31.98156,180.8629,5.558796,30.90022,171.768,27.14002,736.5809,19990.82,124.7762,15569.11,1942654,238.3598,56815.39,1.35425E+07,0.06390357,0.01,0.01,0.3855922,0.1486813,0.05733035,81.77063,6686.436,546754.1,155.1608,24074.86,3735473,0
5.092638,25.93496,132.0774,4.953877,24.5409,121.5726,36.72464,1348.699,49530.49,135.243,18290.68,2473687,249.863,62431.53,1.559933E+07,0.08471727,0.01,0.01,0.39235,0.1539385,0.06039776,84.09987,7072.788,594820.6,164.4213,27034.38,4445029,0
4.447608,19.78122,87.9791,4.276654,18.28977,78.21903,65.9741,4352.582,287157.7,145.0692,21045.06,3052989,259.2961,67234.46,1.743363E+07,0.1046019,0.01094155,0.01,0.3965731,0.1572702,0.06236914,86.23125,7435.828,641200.7,170.3643,29024,4944653,0
3.717318,13.81845,51.36757,3.562788,12.69346,45.22412,130.3176,16982.68,2213142,151.134,22841.5,3452128,267.0349,71307.64,1.904163E+07,0.12008,0.0144192,0.01,0.4011591,0.1609286,0.06455797,85.89368,7377.724,633699.8,172.0374,29596.87,5091768,0
2.931507,8.593731,25.19258,2.806412,7.875951,22.10317,178.312,31795.18,5669465,154.3917,23836.8,3680205,272.7332,74383.38,2.028681E+07,0.1328485,0.01764872,0.01,0.4019138,0.1615347,0.06492303,85.26058,7269.367,619790.4,169.1753,28620.28,4841844,0
1.90613,3.633331,6.925602,1.790278,3.205096,5.738015,118.2681,13987.35,1654258,150.855,22757.23,3433042,275.5833,75946.15,2.092949E+07,0.1418879,0.02013218,0.01,0.394771,0.1558441,0.06152273,84.6366,7163.355,606282,167.9947,28222.22,4741183,0
1.118986,1.252129,1.401115,0.9866123,0.9734038,0.9603721,87.21105,7605.768,663307,134.3306,18044.72,2423958,277.0883,76777.95,2.127428E+07,0.1504424,0.0226329,0.01,0.3885264,0.1509528,0.05864915,84.28735,7104.358,598807.5,167.0518,27906.31,4661800,0
1.159469,1.344367,1.558752,1.129148,1.274976,1.439637,37.63065,1416.066,53287.49,120.8227,14598.12,1763784,67.42272,4545.823,306491.8,0.5717487,0.3268966,0.1869027,0.4005824,0.1604663,0.06427997,68.80842,4734.599,325780.2,32.14405,1033.24,33212.53,0
1.401208,1.963383,2.751108,1.3309,1.771295,2.357416,33.21157,1103.009,36632.66,113.0519,12780.74,1444888,67.81098,4598.329,311817.2,0.5629864,0.3169537,0.1784406,0.4248796,0.1805227,0.07670039,69.65816,4852.26,337999.5,31.18901,972.7542,30339.24,0
1.700148,2.890503,4.914282,1.566116,2.45272,3.841245,30.89019,954.2041,29475.55,100.8457,10169.85,1025586,69.19322,4787.702,331276.5,0.5496991,0.3021691,0.1661021,0.4510936,0.2034855,0.091791,70.6089,4985.617,352028.9,29.48112,869.1365,25623.12,0
2.083996,4.34304,9.05088,1.843935,3.400095,6.269552,29.21811,853.6977,24943.43,89.25081,7965.707,710945.8,71.40411,5098.546,364057.2,0.5306258,0.2815638,0.149405,0.479425,0.2298483,0.110195,71.42313,5101.264,364348.3,27.53977,758.4387,20887.22,0
2.436614,5.937089,14.4664,2.081703,4.333489,9.021039,29.6778,880.7719,26139.37,79.55782,6329.447,503557,74.37462,5531.584,411409.4,0.507479,0.2575349,0.1306935,0.5054417,0.2554713,0.1291259,72.0062,5184.893,373344.5,25.74074,662.5856,17055.44,0
2.860494,8.182425,23.40578,2.395935,5.740505,13.75388,34.46331,1187.72,40932.75,68.91866,4749.781,327348.5,78.44447,6153.535,482710.8,0.4785259,0.228987,0.1095762,0.5299215,0.2808168,0.1488108,71.82139,5158.312,370477.1,24.04233,578.0336,13897.28,0
3.51123,12.32874,43.28903,2.932385,8.598885,25.21524,41.62567,1732.697,72124.66,58.00531,3364.615,195165.6,83.93983,7045.896,591431.3,0.4431186,0.1963541,0.08700813,0.5483691,0.3007086,0.1648993,71.56771,5121.937,366565.3,22.84428,521.8612,11921.54,0
4.017867,16.14325,64.86143,3.409743,11.62635,39.64286,45.60659,2079.961,94859.91,49.83474,2483.501,123764.6,89.93781,8088.809,727489.7,0.4076674,0.1661927,0.06775135,0.5614222,0.3151949,0.1769574,71.73027,5145.232,369068.9,23.80033,566.4557,13481.83,0
4.625517,21.39541,98.96484,4.046411,16.37344,66.25368,49.34653,2435.08,120162.8,43.4762,1890.18,82177.87,97.60092,9525.939,929740.5,0.3684034,0.1357211,0.05000012,0.5706303,0.3256189,0.185808,71.35438,5091.447,363297.1,27.18225,738.8746,20084.27,0
5.730618,32.83998,188.1934,5.154853,26.57251,136.9774,45.80788,2098.362,96121.51,40.17919,1614.367,64863.98,107.3334,11520.46,1236530,0.3242381,0.1051303,0.03408725,0.5723238,0.3275545,0.1874672,69.593,4843.186,337051.8,35.48612,1259.265,44686.41,0
6.685321,44.69352,298.7905,6.093689,37.13305,226.2773,31.54372,995.0063,31386.2,43.04457,1852.835,79754.49,118.1712,13964.42,1650192,0.2767715,0.07660249,0.02120139,0.5665115,0.3209353,0.1818135,68.37507,4675.15,319663.7,46.97812,2206.944,103678.1,0
7.325727,53.66628,393.1446,6.72131,45.176,303.6419,22.61375,511.3815,11564.25,49.93291,2493.296,124497.5,130.1339,16934.82,2203794,0.2270904,0.05157003,0.01171106,0.5596458,0.3132034,0.175283,67.73723,4588.332,310800.9,59.75962,3571.212,213414.3,0
7.730302,59.75758,461.9441,7.125483,50.7725,361.7786,16.61391,276.0219,4585.802,58.73177,3449.42,202590.5,142.6982,20362.79,2905734,0.1768332,0.03126996,0.01,0.5490382,0.3014429,0.1655037,66.20069,4382.532,290126.6,74.13046,5495.326,407371,0
8.077332,65.24329,526.9916,7.583782,57.51375,436.1718,8.856166,78.43167,694.6039,70.5121,4971.956,350583.1,156.8273,24594.81,3857139,0.1344395,0.01807397,0.01,0.525879,0.2765487,0.1454312,66.36543,4404.37,292297.9,88.16996,7773.942,685428.1,1
8.049009,64.78655,521.4675,7.745995,60.00043,464.763,3.141366,9.868179,30.99956,83.51336,6974.481,582462.4,170.7028,29139.45,4974187,0.1039269,0.0108008,0.01,0.4980008,0.2480048,0.1235066,67.61407,4571.662,309108.7,101.0126,10203.54,1030686,1
