Allspeed^1,Allspeed^2,Allspeed^3,Horspeed^1,Horspeed^2,Horspeed^3,VelForwardHand^1,VelForwardHand^2,VelForwardHand^3,VelForwardHead^1,VelForwardHead^2,VelForwardHead^3,HandHeadAngle^1,HandHeadAngle^2,HandHeadAngle^3,VertHandDist^1,VertHandDist^2,VertHandDist^3,HorHandDist^1,HorHandDist^2,HorHandDist^3,HandForwardHead^1,HandForwardHead^2,HandForwardHead^3,HandForward^1,HandForward^2,HandForward^3,States
0.8362559,0.699324,0.5848138,0.808308,0.6533619,0.5281176,11.78091,138.7898,1635.069,56.7322,3218.542,182595,211.4402,44706.96,9452850,0.2087877,0.0435923,0.01,0.5853386,0.3426213,0.2005495,155.7317,24252.36,3776861,51.22874,2624.384,134443.8,0
0.5764828,0.3323324,0.1915839,0.5656634,0.3199751,0.1809982,7.566286,57.24868,433.1599,48.85508,2386.819,116608.3,211.6726,44805.29,9484051,0.2114351,0.04470479,0.01,0.5947388,0.3537142,0.2103676,156.8912,24614.84,3861851,50.83205,2583.898,131344.8,0
0.3155448,0.09956853,0.03141833,0.3128556,0.09787863,0.03062188,5.237309,27.4294,143.6562,43.72566,1911.934,83600.56,211.6451,44793.65,9480356,0.2101576,0.04416623,0.01,0.5955486,0.3546781,0.211228,156.3015,24430.17,3818473,50.51133,2551.395,128874.3,0
0.1396079,0.01949037,0.01,0.1295928,0.0167943,0.01,43.8275,1920.849,84186.02,35.16974,1236.911,43501.84,211.6483,44795,9480786,0.2097039,0.04397573,0.01,0.5990521,0.3588634,0.2149779,155.0156,24029.85,3725003,50.91669,2592.51,132002,0
0.1382658,0.01911743,0.01,0.1306064,0.01705804,0.01,107.2551,11503.66,1233826,19.87933,395.1878,7856.07,211.3952,44687.92,9446810,0.2086446,0.04353258,0.01,0.5990376,0.3588461,0.2149623,153.9329,23695.34,3647494,51.4343,2645.488,136068.8,0
0.1701763,0.02895999,0.01,0.1671226,0.02792995,0.01,170.515,29075.36,4957783,68.43296,4683.07,320476.3,211.1223,44572.63,9410277,0.2086344,0.0435283,0.01,0.5981462,0.3577789,0.2140041,153.351,23516.54,3606286,51.68484,2671.323,138066.9,0
0.3068627,0.09416468,0.02889563,0.304852,0.09293475,0.02833134,174.162,30332.41,5282755,70.71527,5000.649,353622.3,210.4412,44285.49,9319490,0.2074759,0.04304625,0.01,0.5970225,0.3564358,0.2128002,151.8312,23052.71,3500120,52.31895,2737.273,143211.2,0
0.4227546,0.1787215,0.07555532,0.4182417,0.1749261,0.0731614,170.5447,29085.49,4960377,76.55218,5860.236,448613.8,209.839,44032.41,9239719,0.2065804,0.04267546,0.01,0.5941238,0.3529831,0.2097157,149.5476,22364.47,3344553,53.37965,2849.387,152099.3,0
0.4834475,0.2337215,0.1129921,0.4832513,0.2335318,0.1128545,155.0141,24029.37,3724890,21.50167,462.3219,9940.695,73.79076,5445.077,401796.4,0.1814835,0.03293626,0.01,0.2846273,0.08101273,0.02305844,43.97356,1933.674,85030.53,32.52242,1057.708,34399.2,0
0.5314069,0.2823933,0.1500657,0.5312148,0.2821891,0.149903,148.0125,21907.71,3242616,23.04127,530.9001,12232.61,75.06844,5635.271,423031,0.180877,0.03271648,0.01,0.2858155,0.08169052,0.02334842,44.48456,1978.876,88029.45,33.13021,1097.611,36364.09,0
0.7861844,0.618086,0.4859295,0.7835737,0.6139878,0.4811047,133.5891,17846.04,2384037,15.67688,245.7646,3852.822,79.05344,6249.446,494040.2,0.1793501,0.03216647,0.01,0.283998,0.08065484,0.02290581,46.30742,2144.377,99300.56,34.83458,1213.448,42269.93,0
0.9665563,0.9342311,0.9029869,0.9631085,0.927578,0.8933582,112.5514,12667.82,1425781,11.18919,125.198,1400.864,81.50507,6643.076,541444.3,0.1781588,0.03174054,0.01,0.2821412,0.07960366,0.02245947,47.77351,2282.309,109033.9,35.53659,1262.849,44877.37,0
1.257351,1.580931,1.987785,1.2511,1.565251,1.958285,57.99881,3363.862,195100,10.7587,115.7497,1245.317,87.48212,7653.121,669511.2,0.1751752,0.03068635,0.01,0.2782793,0.07743935,0.02154977,50.0472,2504.722,125354.3,38.73836,1500.66,58133.12,0
1.556652,2.423167,3.772028,1.552233,2.409428,3.739994,14.21098,201.952,2869.935,11.32006,128.1438,1450.595,92.04031,8471.419,779712.1,0.1742508,0.03036335,0.01,0.2732507,0.07466596,0.02040253,51.62465,2665.104,137585,41.45189,1718.259,71225.1,0
1.25441,1.573543,1.973868,1.251627,1.566569,1.96076,1.133497,1.284815,1.456333,15.75866,248.3353,3913.431,96.03357,9222.446,885664.4,0.1723921,0.02971905,0.01,0.2699396,0.0728674,0.0196698,53.35424,2846.675,151882.2,43.49604,1891.906,82290.4,0
2.149722,4.621303,9.934515,2.148187,4.614709,9.91326,5.690027,32.37641,184.2227,20.6004,424.3764,8742.324,107.223,11496.78,1232719,0.1715436,0.02942721,0.01,0.260839,0.06803701,0.01774671,59.33689,3520.867,208917.3,48.72233,2373.866,115660.3,0
3.493023,12.20121,42.61909,3.492909,12.20041,42.61492,7.003199,49.04479,343.4704,25.53175,651.8701,16643.38,121.4234,14743.63,1790222,0.1714516,0.02939564,0.01,0.2567245,0.06590747,0.01692006,65.61178,4304.905,282452.5,56.58286,3201.619,181156.8,0
3.050951,9.308301,28.39917,3.050828,9.307553,28.39574,8.130307,66.1019,537.4287,30.37586,922.6929,28027.59,129.8195,16853.11,2187863,0.1724546,0.02974059,0.01,0.2578951,0.0665099,0.01715258,69.6313,4848.518,337608.6,60.42181,3650.795,220587.6,0
3.822131,14.60869,55.83633,3.820944,14.59962,55.78432,13.58977,184.6818,2509.782,40.51218,1641.237,66490.1,149.398,22319.77,3334530,0.1746261,0.03049428,0.01,0.2681015,0.07187842,0.01927071,84.22823,7094.394,597548.3,60.36837,3644.341,220002.9,0
3.999546,15.99637,63.9782,3.99787,15.98297,63.89783,14.31107,204.8068,2931.006,44.0183,1937.611,85290.34,157.9897,24960.74,3943540,0.1763141,0.03108667,0.01,0.2816,0.07929856,0.02233047,92.10395,8483.138,781330.5,59.49065,3539.137,210545.5,0
3.97556,15.80508,62.83405,3.968873,15.75195,62.5175,8.374823,70.13766,587.3904,48.47612,2349.935,113915.7,173.3253,30041.68,5206984,0.1823111,0.03323732,0.01,0.3204676,0.1026995,0.03291184,106.4186,11324.92,1205183,62.24984,3875.042,241220.8,0
3.995694,15.96557,63.79353,3.987476,15.89996,63.40072,4.760698,22.66425,107.8977,50.42591,2542.772,128221.6,179.5187,32226.96,5785341,0.18485,0.03416951,0.01,0.345495,0.1193668,0.04124064,111.3669,12402.58,1381236,65.10857,4239.126,276003.5,0
3.76264,14.15746,53.26941,3.756117,14.10841,52.99285,2.354264,5.54256,13.04865,52.67602,2774.763,146163.5,189.005,35722.89,6751806,0.1896908,0.03598261,0.01,0.3989149,0.1591331,0.06348056,122.704,15056.27,1847465,63.24286,3999.659,252949.9,0
3.725711,13.88092,51.71629,3.718993,13.83091,51.43706,2.405989,5.788784,13.92775,53.03354,2812.556,149159.8,192.9172,37217.06,7179813,0.1923058,0.03698152,0.01,0.4307725,0.1855649,0.07993625,127.6252,16288.2,2078785,61.94727,3837.464,237720.4,0
3.369407,11.3529,38.25254,3.368184,11.34467,38.21093,1.970601,3.883268,7.652372,52.81199,2789.106,147298.2,198.2099,39287.16,7787105,0.1927164,0.03713959,0.01,0.486182,0.2363729,0.1149203,137.5207,18911.94,2600783,57.75527,3335.671,192652.6,0
2.888367,8.342667,24.09669,2.888337,8.342491,24.09593,5.676682,32.22471,182.9294,53.68377,2881.948,154713.8,200.0177,40007.07,8002121,0.191865,0.03681216,0.01,0.5076538,0.2577124,0.1308287,142.2473,20234.29,2878272,55.17863,3044.681,168001.3,0
2.379825,5.663567,13.4783,2.377548,5.652734,13.43965,7.957813,63.32679,503.9428,59.92536,3591.049,215194.9,203.694,41491.26,8451522,0.1892481,0.03581484,0.01,0.5481346,0.3004515,0.1646879,147.8083,21847.28,3229209,52.9715,2805.98,148637,0
2.296735,5.274993,12.11526,2.294722,5.265747,12.08342,5.94409,35.3322,210.0178,66.09643,4368.738,288758,205.5982,42270.62,8690764,0.1886592,0.03559229,0.01,0.5636966,0.3177538,0.1791167,149.5883,22376.66,3347287,52.12449,2716.963,141620.3,0
1.821402,3.317505,6.042509,1.821374,3.317403,6.042232,0.6205508,0.3850833,0.2389638,82.12236,6744.082,553839.9,208.7886,43592.67,9101651,0.1889124,0.03568789,0.01,0.5822793,0.3390491,0.1974213,150.8137,22744.76,3430221,52.37,2742.617,143630.8,0
1.518269,2.305142,3.499827,1.517634,2.303212,3.495431,0.7679582,0.5897598,0.4529108,87.73246,7696.984,675275.4,209.9573,44082.08,9255357,0.1901233,0.03614688,0.01,0.5889386,0.3468487,0.2042726,151.3318,22901.31,3465697,53.319,2842.916,151581.5,0
0.9898953,0.9798928,0.9699913,0.9824746,0.9652564,0.9483399,2.729648,7.450977,20.33854,82.93987,6879.022,570545.3,211.3303,44660.5,9438117,0.192946,0.03722814,0.01,0.60186,0.3622355,0.218015,152.9702,23399.88,3579485,54.86554,3010.228,165157.8,0
0.7052274,0.4973457,0.3507419,0.6975482,0.4865734,0.3394084,3.397247,11.54129,39.20861,76.60401,5868.175,449525.7,211.5683,44761.16,9470045,0.1935837,0.03747466,0.01,0.6050377,0.3660706,0.2214865,153.8365,23665.68,3640646,54.6216,2983.519,162964.6,0
0.209453,0.04387056,0.01,0.2094512,0.04386982,0.01,5.230682,27.36004,143.1117,86.58506,7496.973,649125.8,211.8728,44890.07,9510982,0.1929748,0.03723928,0.01,0.6058645,0.3670718,0.2223958,154.7029,23932.98,3702501,54.01636,2917.767,157607.2,0
0.2712067,0.07355306,0.01994808,0.2611926,0.0682216,0.01781898,19.5063,380.4957,7422.064,95.2117,9065.268,863119.6,212.2996,45071.1,9568575,0.1911504,0.03653849,0.01,0.6090065,0.3708889,0.2258737,154.7122,23935.88,3703174,53.59322,2872.233,153932.2,0
0.1439443,0.02071996,0.01,0.05243759,0.01,0.01,71.8343,5160.166,370676.9,103.4328,10698.35,1106561,212.038,44960.13,9533258,0.1885054,0.03553429,0.01,0.6058149,0.3670117,0.2223411,151.3266,22899.74,3465340,55.20259,3047.326,168220.3,0
0.2151574,0.0462927,0.01,0.1800448,0.03241611,0.01,144.301,20822.78,3004748,104.5911,10939.29,1144152,211.9225,44911.14,9517682,0.187223,0.03505244,0.01,0.6045245,0.3654499,0.2209234,150.3099,22593.06,3395961,55.58163,3089.318,171709.3,0
0.4622019,0.2136306,0.09874044,0.4453617,0.1983471,0.0883362,158.8293,25226.75,4006747,126.5452,16013.68,2026454,211.534,44746.62,9465430,0.1843855,0.03399803,0.01,0.5919396,0.3503925,0.2074112,148.3075,21995.12,3262041,57.35396,3289.477,188664.5,0
0.2724403,0.07422373,0.02022154,0.2650593,0.07025643,0.01862212,129.2645,16709.31,2159921,2.93785,8.630961,25.35647,99.48946,9898.152,984761.8,0.2330439,0.05430946,0.01265649,0.1735303,0.03011276,0.01,63.2229,3997.135,252710.4,33.29375,1108.474,36905.24,0
0.538174,0.2896313,0.155872,0.5381728,0.28963,0.155871,34.83054,1213.167,42255.24,16.70308,278.9927,4660.037,103.7363,10761.21,1116328,0.2325735,0.05409044,0.01258,0.1749404,0.03060413,0.01,67.48413,4554.108,307330,32.08726,1029.592,33036.8,0
0.7012514,0.4917535,0.3448428,0.6961585,0.4846367,0.337384,23.93801,573.0284,13717.16,23.61244,557.5472,13165.05,106.9837,11445.52,1224484,0.2302313,0.05300644,0.01220374,0.1771921,0.03139704,0.01,69.80798,4873.153,340185,32.13291,1032.524,33178,0
0.7652689,0.5856364,0.4481693,0.7542959,0.5689624,0.429166,11.45033,131.11,1501.253,27.91943,779.4944,21763.04,111.8237,12504.53,1398302,0.2282703,0.05210733,0.01189455,0.1783154,0.03179637,0.01,72.90355,5314.927,387477.1,32.44629,1052.762,34158.21,0
1.664064,2.76911,4.607977,1.643295,2.700419,4.437584,1.30746,1.709452,2.23504,30.42525,925.6956,28164.51,124.1234,15406.61,1912321,0.2214971,0.04906095,0.01086686,0.1858212,0.03452951,0.01,79.77781,6364.499,507745.8,34.16521,1167.262,39879.74,0
2.81048,7.898797,22.19941,2.762378,7.630732,21.07897,0.9829774,0.9662446,0.9497967,35.35126,1249.712,44178.88,139.2714,19396.53,2701383,0.2110083,0.04452451,0.01,0.1997947,0.03991794,0.01,88.0273,7748.805,682106.4,37.70413,1421.601,53600.24,0
2.590201,6.709139,17.37802,2.536145,6.432033,16.31257,1.834724,3.366212,6.17607,39.98288,1598.631,63917.86,147.4658,21746.17,3206818,0.2039464,0.04159411,0.01,0.2121911,0.04502507,0.01,92.47359,8551.364,790775.3,40.31191,1625.05,65508.89,0
3.188761,10.1682,32.42395,3.120747,9.739062,30.39315,2.477413,6.137575,15.20531,45.65725,2084.584,95176.39,163.4247,26707.64,4364689,0.1891775,0.03578813,0.01,0.2465883,0.06080577,0.01499399,102.7221,10551.83,1083907,45.34447,2056.121,93233.7,0
3.393103,11.51315,39.06529,3.334593,11.11951,37.07904,3.243168,10.51814,34.1121,47.30681,2237.934,105869.5,170.3086,29005.03,4939808,0.183038,0.03350291,0.01,0.2701392,0.07297518,0.01971346,108.1241,11690.81,1264058,47.57703,2263.574,107694.1,0
3.494959,12.21474,42.69002,3.447498,11.88524,40.97434,3.30482,10.92183,36.09469,50.66004,2566.439,130015.9,181.4451,32922.32,5973595,0.1700394,0.0289134,0.01,0.3204707,0.1027015,0.03291281,118.5671,14058.15,1666833,50.05163,2505.166,125387.6,0
3.423506,11.7204,40.12486,3.375175,11.39181,38.44936,3.348137,11.21002,37.53269,52.8937,2797.743,147983,185.7886,34517.4,6412939,0.1639264,0.02687185,0.01,0.3467369,0.1202265,0.04168695,122.7306,15062.81,1848669,50.81734,2582.402,131230.8,0
3.052643,9.318631,28.44646,2.992461,8.954824,26.79696,0.5051297,0.255156,0.1288869,52.33094,2738.528,143309.7,191.1958,36555.85,6989327,0.1499388,0.02248165,0.01,0.3995019,0.1596018,0.06376122,129.2012,16692.96,2156751,51.72264,2675.232,138370.1,0
3.056828,9.344196,28.5636,2.992727,8.956416,26.80411,2.147672,4.612494,9.906122,50.90628,2591.449,131921,193.7183,37526.79,7269627,0.1431646,0.02049611,0.01,0.4309863,0.1857492,0.08005533,131.9583,17413,2297790,52.52871,2759.265,144940.6,0
2.819781,7.951165,22.42055,2.750346,7.564402,20.80472,3.389574,11.48921,38.94352,50.55891,2556.203,129238.8,196.7127,38695.87,7611968,0.1292043,0.01669374,0.01,0.4809182,0.2312823,0.1112279,136.8926,18739.59,2565313,51.60267,2662.836,137409.4,0
2.563786,6.572996,16.85175,2.481938,6.160017,15.28878,4.679563,21.89831,102.4745,51.30815,2632.526,135070.1,198.0431,39221.08,7767467,0.1217487,0.01482274,0.01,0.505817,0.2558508,0.1294137,140.5261,19747.57,2775049,49.11753,2412.532,118497.6,0
2.155969,4.648204,10.02139,2.087606,4.3581,9.097999,3.201979,10.25267,32.82885,54.74357,2996.858,164058.7,200.268,40107.27,8032204,0.1112549,0.01237766,0.01,0.5428461,0.2946819,0.1599669,145.4026,21141.91,3074089,46.92285,2201.754,103312.6,0
1.780923,3.171685,5.648527,1.729162,2.990001,5.170196,2.677811,7.170672,19.20171,57.04599,3254.245,185641.6,201.0973,40440.11,8132397,0.1075375,0.01156432,0.01,0.5560628,0.3092059,0.1719379,147.3176,21702.46,3197154,46.42117,2154.925,100034.2,0
1.39594,1.948648,2.720195,1.363382,1.85881,2.534269,0.02797646,0.01,0.01,62.68651,3929.599,246332.8,202.9222,41177.41,8355808,0.1012619,0.01025396,0.01,0.5801362,0.336558,0.1952495,149.9856,22495.69,3374030,45.9729,2113.508,97164.09,0
1.180426,1.393407,1.644814,1.142974,1.30639,1.493169,2.022456,4.09033,8.272514,64.74245,4191.585,271373.5,203.3289,41342.63,8406149,0.09770703,0.01,0.01,0.5869782,0.3445434,0.2022395,150.8123,22744.36,3430131,45.63252,2082.327,95021.81,0
0.5254993,0.2761496,0.1451164,0.4554591,0.207443,0.09448179,46.27713,2141.573,99105.87,46.98743,2207.819,103739.8,202.773,41116.89,8337397,0.09252667,0.01,0.01,0.5952372,0.3543073,0.2108969,152.5519,23272.09,3550201,42.79678,1831.564,78385.03,0
0.5461353,0.2982638,0.1628924,0.5043263,0.2543451,0.1282729,129.3136,16722.01,2162384,53.06585,2815.985,149432.6,201.8765,40754.13,8227301,0.09071994,0.01,0.01,0.594625,0.3535789,0.2102468,153.4974,23561.46,3616624,40.48836,1639.307,66372.85,0
0.596105,0.3553411,0.2118206,0.5951543,0.3542087,0.2108088,157.673,24860.76,3919870,75.29543,5669.401,426880,200.8703,40348.87,8104888,0.09140468,0.01,0.01,0.5931413,0.3518166,0.208677,153.635,23603.73,3626359,39.01694,1522.322,59396.35,0
0.802681,0.6442968,0.5171648,0.8023524,0.6437694,0.51653,162.7136,26475.72,4307961,75.05649,5633.477,422829,199.3068,39723.21,7917109,0.09148526,0.01,0.01,0.5919732,0.3504322,0.2074465,153.017,23414.21,3582773,38.53111,1484.646,57205.05,0
0.9109665,0.8298599,0.7559745,0.9056427,0.8201887,0.7427979,168.4055,28360.4,4776047,78.54873,6169.903,484638,197.9785,39195.48,7759862,0.09468198,0.01,0.01,0.5884557,0.3462802,0.2037705,151.1004,22831.35,3449827,39.8555,1588.461,63308.9,0
0.5560028,0.3091391,0.1718822,0.5427987,0.2946304,0.159925,175.1707,30684.76,5375071,87.79028,7707.134,676611.4,197.6401,39061.6,7720138,0.09550118,0.01,0.01,0.5861514,0.3435735,0.2013861,150.5425,22663.05,3411753,40.33794,1627.149,65635.86,0
0.2606969,0.06796286,0.0177177,0.2246692,0.05047627,0.01134047,164.6037,27094.38,4459836,105.3384,11096.18,1168853,197.4527,38987.59,7698206,0.09909081,0.01,0.01,0.5832394,0.3401682,0.1983995,148.4683,22042.85,3272665,42.04238,1767.562,74312.48,0
0.2367572,0.056054,0.01327119,0.1768641,0.03128089,0.01,142.6851,20359.04,2904933,116.0466,13466.81,1562778,197.4514,38987.07,7698054,0.1007464,0.01014984,0.01,0.5805791,0.3370721,0.195697,146.9422,21592,3172776,43.26586,1871.934,80990.85,0
0.3387844,0.1147748,0.03888392,0.2586953,0.06692328,0.01731274,128.0591,16399.13,2100057,124.8085,15577.16,1944162,197.4635,38991.85,7699468,0.106384,0.01131756,0.01,0.5746151,0.3301825,0.1897279,144.6554,20925.2,3026944,45.23446,2046.157,92556.8,0
0.4334851,0.1879093,0.08145589,0.3033469,0.09201936,0.02791379,120.4989,14519.99,1749643,120.6454,14555.31,1756031,197.5428,39023.17,7708748,0.1110706,0.01233669,0.01,0.5705072,0.3254784,0.1856878,144.4766,20873.49,3015731,45.30209,2052.28,92972.56,0
0.6728068,0.452669,0.3045588,0.5043026,0.2543211,0.1282548,106.5326,11349.19,1209058,125.9267,15857.54,1996888,197.9912,39200.51,7761355,0.1212258,0.0146957,0.01,0.5586396,0.3120782,0.1743392,144.5353,20890.46,3019409,45.37159,2058.581,93401.1,0
0.1776221,0.0315496,0.01,0.1775464,0.03152272,0.01,92.37421,8532.995,788228.8,25.90848,671.2495,17391.06,182.4513,33288.47,6073524,0.3360569,0.1129343,0.03795235,0.1086858,0.01181259,0.01,83.31218,6940.919,578263.1,24.59728,605.0263,14882,0
0.3552892,0.1262304,0.04484831,0.3541262,0.1254054,0.04440932,68.79023,4732.096,325521.9,24.02401,577.1528,13865.52,181.1879,32829.07,5948232,0.3354237,0.1125091,0.03773821,0.1172613,0.01375022,0.01,85.80349,7362.239,631705.8,23.49973,552.2371,12977.42,0
0.5076553,0.2577139,0.1308298,0.5038965,0.2539116,0.1279452,57.63628,3321.941,191464.3,24.61401,605.8497,14912.39,180.4494,32561.98,5875788,0.334002,0.1115573,0.03726038,0.1249771,0.01561929,0.01,87.26208,7614.67,664471.9,23.28002,541.9592,12616.82,0
0.8471021,0.717582,0.6078652,0.8311552,0.6908189,0.5741777,40.45549,1636.647,66211.36,27.01108,729.5983,19707.24,179.2094,32116.02,5755495,0.3299694,0.1088798,0.03592701,0.1446051,0.02091064,0.01,89.64445,8036.128,720394.3,24.02156,577.0352,13861.28,0
1.150181,1.322917,1.521595,1.117865,1.249622,1.396909,38.06665,1449.07,55161.25,29.74766,884.9233,26324.4,178.0244,31692.7,5642076,0.3249757,0.1056092,0.03432044,0.1617582,0.02616573,0.01,92.14371,8490.463,782342.7,24.3052,590.7427,14358.12,0
1.757832,3.089973,5.431653,1.680098,2.82273,4.742463,38.72799,1499.857,58086.47,34.61879,1198.461,41489.27,175.4527,30783.65,5401075,0.3127418,0.09780741,0.03058846,0.1994766,0.03979093,0.01,97.02749,9414.334,913449.1,25.4154,645.9424,16416.88,0
2.067681,4.275303,8.839961,1.955437,3.823733,7.477067,35.14217,1234.972,43399.61,36.8883,1360.747,50195.64,174.1235,30318.98,5279247,0.3025815,0.0915556,0.02770303,0.2256129,0.05090116,0.01148396,99.79363,9958.77,993821.8,26.86095,721.5106,19380.46,0
2.549433,6.499609,16.57032,2.371641,5.624681,13.33972,28.23712,797.3349,22514.44,39.68254,1574.704,62488.24,172.0507,29601.46,5092952,0.2815559,0.07927372,0.02231998,0.2773057,0.07689845,0.02132438,104.243,10866.6,1132767,30.55317,933.496,28521.26,0
2.764571,7.642855,21.12922,2.550453,6.504813,16.59022,26.31129,692.2842,18214.89,41.18019,1695.808,69833.68,170.9921,29238.3,4999519,0.2670143,0.07129662,0.01903721,0.3094114,0.09573544,0.02962164,107.3728,11528.92,1237892,32.23047,1038.803,33481.13,0
3.129029,9.790821,30.63576,2.812057,7.907663,22.2368,22.90107,524.4588,12010.67,45.12132,2035.933,91863.98,169.3066,28664.71,4853124,0.2358243,0.05561312,0.01311493,0.3697549,0.1367186,0.05055238,115.019,13229.37,1521629,32.97894,1087.61,35868.24,0
3.100388,9.612406,29.80219,2.762959,7.63394,21.09226,21.33252,455.0765,9707.932,46.67333,2178.4,101673.2,168.4686,28381.66,4781419,0.2201183,0.04845206,0.01066518,0.4002168,0.1601735,0.0641041,118.6927,14087.96,1672139,33.31659,1109.995,36981.25,0
2.094628,4.387468,9.190114,1.859226,3.45672,6.426824,22.83486,521.4307,11906.8,49.12819,2413.579,118574.7,167.3444,28004.14,4686337,0.2036591,0.04147701,0.01,0.4302188,0.1850882,0.07962842,122.5695,15023.28,1841396,33.45591,1119.298,37447.13,0
3.152613,9.938969,31.33372,2.77392,7.694633,21.3443,24.22626,586.9114,14218.67,51.44108,2646.185,136122.6,165.5401,27403.54,4536386,0.1701934,0.0289658,0.01,0.489846,0.2399491,0.1175381,127.7987,16332.52,2087275,34.43906,1186.049,40846.42,0
3.834041,14.69987,56.35991,3.34105,11.16262,37.29486,28.76494,827.4216,23800.73,53.54901,2867.497,153551.6,163.9358,26874.93,4405763,0.1409824,0.01987603,0.01,0.5378208,0.2892512,0.1555653,132.7655,17626.68,2340216,32.71029,1069.963,34998.79,0
2.572877,6.619696,17.03166,2.202829,4.852455,10.68913,29.02739,842.5894,24458.17,56.94468,3242.697,184654.3,163.1789,26627.35,4345021,0.1258714,0.01584361,0.01,0.560046,0.3136515,0.1756593,136.7182,18691.86,2555518,30.5092,930.811,28398.29,0
2.202041,4.848985,10.67766,1.891662,3.578384,6.769091,32.25284,1040.246,33550.88,62.47619,3903.275,243861.7,161.2982,26017.12,4196515,0.1034007,0.01069171,0.01,0.5952609,0.3543355,0.2109221,143.7722,20670.44,2971834,25.76407,663.7875,17101.87,0
2.00013,4.000521,8.001562,1.736156,3.014238,5.233187,31.08181,966.0788,30027.48,67.45493,4550.168,306931.3,160.2048,25665.56,4111746,0.09277558,0.01,0.01,0.6093231,0.3712747,0.2262263,147.0621,21627.25,3180549,24.74323,612.2274,15148.48,0
1.78274,3.178161,5.665835,1.562944,2.442793,3.817948,25.59933,655.3256,16775.9,78.01772,6086.764,474875.4,157.9223,24939.45,3938495,0.07482314,0.01,0.01,0.6327528,0.4003761,0.2533391,151.0333,22811.06,3445230,25.70079,660.5305,16976.15,0
1.640101,2.68993,4.411757,1.445351,2.089039,3.019395,23.58509,556.2564,13119.36,84.59255,7155.9,605335.8,156.7597,24573.61,3852152,0.06693101,0.01,0.01,0.6395513,0.4090258,0.261593,152.0646,23123.65,3516290,27.10995,734.9493,19924.44,0
1.364895,1.862937,2.542712,1.188353,1.412184,1.678173,15.89336,252.599,4014.648,99.96785,9993.571,999035.8,154.6717,23923.33,3700262,0.05243897,0.01,0.01,0.6485413,0.4206058,0.2727802,153.9254,23693.01,3646956,30.73207,944.4604,29025.23,0
1.185218,1.404741,1.664924,1.016032,1.032321,1.048872,11.79801,139.1929,1642.199,106.3551,11311.4,1203024,153.8914,23682.55,3644540,0.0465939,0.01,0.01,0.6498042,0.4222455,0.2743769,154.5287,23879.13,3690011,32.25546,1040.415,33559.06,0
0.7341556,0.5389844,0.3956984,0.5441588,0.2961088,0.1611302,3.344802,11.1877,37.42065,121.4629,14753.24,1791971,153.0727,23431.25,3586686,0.03601551,0.01,0.01,0.6494509,0.4217865,0.2739296,155.501,24180.55,3760100,33.4696,1120.214,37493.13,0
0.5553668,0.3084322,0.171293,0.3361836,0.1130194,0.03799526,17.32601,300.1905,5201.102,131.6472,17331,2281578,152.929,23387.28,3576594,0.03185558,0.01,0.01,0.6471581,0.4188137,0.2710387,155.6952,24240.99,3774206,32.70488,1069.609,34981.43,0
0.4022139,0.161776,0.06506855,0.1764684,0.03114109,0.01,58.78434,3455.598,203135,131.3527,17253.53,2266298,153.1865,23466.1,3594690,0.02396512,0.01,0.01,0.6437092,0.4143615,0.2667283,154.4991,23869.98,3687890,31.37671,984.498,30890.31,0
0.363844,0.1323825,0.04816658,0.2162338,0.04675708,0.01011046,74.47593,5546.664,413093,117.0698,13705.34,1604482,153.4053,23533.19,3610117,0.02210402,0.01,0.01,0.6423414,0.4126025,0.2650317,153.3228,23507.87,3604291,31.83671,1013.576,32268.93,0
0.2533514,0.06418695,0.01626185,0.1876914,0.03522807,0.01,83.81151,7024.369,588722.9,110.3813,12184.03,1344889,153.6491,23608.06,3627358,0.01829147,0.01,0.01,0.6402036,0.4098606,0.2623942,151.9634,23092.89,3509275,32.78498,1074.855,35239.11,0
0.1707654,0.02916081,0.01,0.1147719,0.0131726,0.01,76.55615,5860.844,448683.7,118.4011,14018.82,1659844,153.65,23608.33,3627420,0.01788831,0.01,0.01,0.6396677,0.4091748,0.2617359,151.5939,22980.7,3483733,33.07762,1094.129,36191.17,0
0.07181732,0.01,0.01,0.06084412,0.01,0.01,82.51421,6808.594,561805.8,141.3326,19974.9,2823105,153.6998,23623.64,3630949,0.01701999,0.01,0.01,0.6382564,0.4073713,0.2600073,151.4182,22927.47,3471637,33.24414,1105.173,36740.54,0
0.0804058,0.01,0.01,0.07585088,0.01,0.01,162.3666,26362.91,4280455,129.5608,16785.99,2174806,153.6595,23611.24,3628091,0.01877737,0.01,0.01,0.6371422,0.4059502,0.258648,151.642,22995.29,3487052,33.18289,1101.104,36537.81,0
0.07057385,0.01,0.01,0.0444902,0.01,0.01,151.1712,22852.73,3454674,106.1422,11266.16,1195814,153.6603,23611.48,3628146,0.01884651,0.01,0.01,0.63684,0.4055652,0.2582801,151.6636,23001.86,3488546,33.08607,1094.688,36218.91,0
0.3331477,0.1109874,0.0369752,0.3325624,0.1105978,0.03678067,31.11427,968.0979,30121.66,43.31396,1876.1,81261.31,201.3712,40550.34,8165669,0.3702266,0.1370678,0.05074613,0.126081,0.01589642,0.01,87.82344,7712.957,677378.4,48.9159,2392.765,117044.3,0
